x,y,z,C,R,G,B
11.50504596,-1.699193072,3.173277126,30,0.905189677,0,1
11.48470095,-3.048405489,3.135025443,30,0.905189677,0,1
11.60829681,-2.618883645,3.010732705,30,0.905189677,0,1
11.50384915,-2.150880234,2.840600368,30,0.905189677,0,1
11.53097887,-1.71618649,2.710754937,30,0.905189677,0,1
11.45695468,-3.037401876,2.657440585,30,0.905189677,0,1
11.47049287,-2.590529447,2.513480239,30,0.905189677,0,1
11.46232342,-2.147464613,2.374306073,30,0.905189677,0,1
11.49292697,-3.046938936,2.206679621,30,0.905189677,0,1
11.47867952,-2.594062921,2.065301058,30,0.905189677,0,1
11.42424663,-3.028090372,1.745872717,30,0.905189677,0,1
11.42249043,-3.027624907,1.307106178,30,0.905189677,0,1
11.42691538,-3.034134694,0.872159467,30,0.905189677,0,1
11.38922299,-3.027956801,0.438104165,30,0.905189677,0,1
11.39018948,-3.06480626,3.605289134,30,0.905189677,0,1
11.49338403,-2.630040617,3.46475576,30,0.905189677,0,1
11.53072034,-2.183572759,3.322845694,30,0.905189677,0,1
11.50931816,-1.735920924,3.175909505,30,0.905189677,0,1
11.4883682,-3.087138468,3.138596955,30,0.905189677,0,1
11.60965832,-2.656647547,3.013185555,30,0.905189677,0,1
11.51247121,-2.189067917,2.844374296,30,0.905189677,0,1
11.47558556,-1.743945295,2.698977776,30,0.905189677,0,1
11.45700652,-3.075066575,2.659628314,30,0.905189677,0,1
11.48060245,-2.629856938,2.517451578,30,0.905189677,0,1
11.48744682,-2.188672522,2.380889764,30,0.905189677,0,1
11.48447482,-3.082439303,2.206862013,30,0.905189677,0,1
11.46106656,-2.627066314,2.063572522,30,0.905189677,0,1
11.4168137,-3.063638108,1.746165018,30,0.905189677,0,1
11.41602795,-3.063427105,1.30743603,30,0.905189677,0,1
11.42622036,-3.071507585,0.872821615,30,0.905189677,0,1
11.38277388,-3.063663473,0.438215625,30,0.905189677,0,1
11.44993583,-3.118585202,3.627211959,30,0.905189677,0,1
11.51329863,-2.671795913,3.473213896,30,0.905189677,0,1
11.52774686,-2.219665942,3.323935271,30,0.905189677,0,1
11.51537984,-1.772984436,3.179068312,30,0.905189677,0,1
11.48723979,-3.124653954,3.140892926,30,0.905189677,0,1
11.6023971,-2.692472215,3.013430886,30,0.905189677,0,1
11.50856334,-2.224930797,2.845081922,30,0.905189677,0,1
11.45599253,-3.112504179,2.66159741,30,0.905189677,0,1
11.47057463,-2.664624027,2.517033628,30,0.905189677,0,1
11.49991822,-2.227632163,2.384879936,30,0.905189677,0,1
11.46832215,-3.115854107,2.205584803,30,0.905189677,0,1
11.45966838,-2.663776952,2.064782497,30,0.905189677,0,1
11.4178622,-3.101502445,1.747772555,30,0.905189677,0,1
11.49983221,-2.67713291,1.627692247,30,0.905189677,0,1
11.41328996,-3.100260351,1.308205645,30,0.905189677,0,1
11.41866787,-3.107071959,0.872968719,30,0.905189677,0,1
11.46244132,-3.159797937,3.634227426,30,0.905189677,0,1
11.49757668,-2.705347535,3.470958458,30,0.905189677,0,1
11.57753771,-2.266111279,3.340281246,30,0.905189677,0,1
11.51655815,-1.809352927,3.180910814,30,0.905189677,0,1
11.48878585,-3.162961348,3.143954219,30,0.905189677,0,1
11.58558902,-2.726056775,3.011223369,30,0.905189677,0,1
11.5188475,-2.263601079,2.849327681,30,0.905189677,0,1
11.4529762,-3.149447189,2.663128775,30,0.905189677,0,1
11.46424937,-2.700251166,2.517451577,30,0.905189677,0,1
11.49591434,-2.263470929,2.385478368,30,0.905189677,0,1
11.46155306,-3.15180581,2.206132212,30,0.905189677,0,1
11.44185501,-2.696662716,2.063053961,30,0.905189677,0,1
11.44082471,-2.255735517,1.931734012,30,0.905189677,0,1
11.41401588,-3.13809089,1.748649338,30,0.905189677,0,1
11.49060073,-2.712173614,1.627555752,30,0.905189677,0,1
11.41426694,-3.138159694,1.309415023,30,0.905189677,0,1
11.4196588,-3.145002057,0.873778031,30,0.905189677,0,1
11.44992942,-3.194178429,3.633350521,30,0.905189677,0,1
11.49202223,-2.741276735,3.471804129,30,0.905189677,0,1
11.58657366,-2.304811369,3.344912528,30,0.905189677,0,1
11.51952594,-1.846050645,3.183279978,30,0.905189677,0,1
11.48741116,-3.200529292,3.146250191,30,0.905189677,0,1
11.48852962,-2.740443708,2.988167579,30,0.905189677,0,1
11.51375404,-2.299310229,2.849799508,30,0.905189677,0,1
11.5311669,-1.861129669,2.715963908,30,0.905189677,0,1
11.44043972,-3.183784649,2.662472409,30,0.905189677,0,1
11.45496048,-2.735183157,2.517242721,30,0.905189677,0,1
11.4946813,-2.299882645,2.386675468,30,0.905189677,0,1
11.45656582,-3.188272626,2.207044405,30,0.905189677,0,1
11.43927602,-2.733126509,2.064091083,30,0.905189677,0,1
11.46480467,-2.297026822,1.936963724,30,0.905189677,0,1
11.41863096,-3.177071523,1.750841359,30,0.905189677,0,1
11.47355431,-2.745338758,1.626326585,30,0.905189677,0,1
11.40650008,-3.173696203,1.309634845,30,0.905189677,0,1
11.41379894,-3.181093363,0.874072299,30,0.905189677,0,1
11.42116662,-2.738283684,0.75374123,30,0.905189677,0,1
11.45019996,-3.232149152,3.636565835,30,0.905189677,0,1
11.45931131,-2.77065856,3.464473711,30,0.905189677,0,1
11.55681357,-2.335772898,3.338374137,30,0.905189677,0,1
11.53475457,-1.884806014,3.189071165,30,0.905189677,0,1
11.46730095,-3.232870992,3.143444004,30,0.905189677,0,1
11.47535675,-2.774537924,2.986941155,30,0.905189677,0,1
11.50664587,-2.334623156,2.849799509,30,0.905189677,0,1
11.53020808,-1.897288812,2.717096395,30,0.905189677,0,1
11.42686124,-3.217810625,2.661597412,30,0.905189677,0,1
11.45316785,-2.771923871,2.518705894,30,0.905189677,0,1
11.48949186,-2.335527401,2.387074344,30,0.905189677,0,1
11.46187292,-3.227669979,2.209964078,30,0.905189677,0,1
11.44902463,-2.772613531,2.067375298,30,0.905189677,0,1
11.46350409,-2.333370027,1.937944339,30,0.905189677,0,1
11.41644768,-3.214233158,1.752010444,30,0.905189677,0,1
11.46796668,-2.781226732,1.626736308,30,0.905189677,0,1
11.40149355,-3.210022734,1.31018452,30,0.905189677,0,1
11.43758063,-3.225569753,0.87664722,30,0.905189677,0,1
11.42143937,-2.775431099,0.754317607,30,0.905189677,0,1
11.45034496,-3.270151475,3.639781148,30,0.905189677,0,1
11.43211966,-2.80123542,3.458834873,30,0.905189677,0,1
11.54488089,-2.370250178,3.337012052,30,0.905189677,0,1
11.53177221,-1.920660761,3.189860807,30,0.905189677,0,1
11.46197782,-3.269362976,3.144719544,30,0.905189677,0,1
11.48750526,-2.814806548,2.99233728,30,0.905189677,0,1
11.51941647,-2.37403334,2.854752656,30,0.905189677,0,1
11.53682088,-1.934748276,2.720040626,30,0.905189677,0,1
11.42162684,-3.25418945,2.662691274,30,0.905189677,0,1
11.44650997,-2.807514543,2.519123845,30,0.905189677,0,1
11.48323185,-2.370963814,2.387273899,30,0.905189677,0,1
11.45002571,-3.262280502,2.209599061,30,0.905189677,0,1
11.43281271,-2.805847406,2.065992471,30,0.905189677,0,1
11.46112149,-2.369527301,1.938761517,30,0.905189677,0,1
11.4160472,-3.251953311,1.753471831,30,0.905189677,0,1
11.47669603,-2.820652688,1.629194404,30,0.905189677,0,1
11.40019531,-3.247437785,1.311174076,30,0.905189677,0,1
11.4275651,-2.812385044,1.184408164,30,0.905189677,0,1
11.41420448,-3.25681358,0.875617251,30,0.905189677,0,1
11.41965354,-2.812128947,0.754765953,30,0.905189677,0,1
11.45771534,-3.310308523,3.645334873,30,0.905189677,0,1
11.43464583,-2.839069826,3.462218271,30,0.905189677,0,1
11.53284464,-2.404676231,3.335649964,30,0.905189677,0,1
11.53723885,-1.957967702,3.193019614,30,0.905189677,0,1
11.44817784,-3.303440154,3.143699113,30,0.905189677,0,1
11.48728404,-2.852139134,2.994544799,30,0.905189677,0,1
11.51398182,-2.409761428,2.855224488,30,0.905189677,0,1
11.52603048,-1.969313446,2.718908139,30,0.905189677,0,1
11.42565393,-3.293268985,2.665972869,30,0.905189677,0,1
11.4473331,-2.844977366,2.52121406,30,0.905189677,0,1
11.47878041,-2.40678603,2.387872329,30,0.905189677,0,1
11.4456309,-3.299027156,2.210694113,30,0.905189677,0,1
11.43179704,-2.842811189,2.067375299,30,0.905189677,0,1
11.46152213,-2.406299979,1.940068887,30,0.905189677,0,1
11.4240776,-3.292166749,1.756248335,30,0.905189677,0,1
11.47663957,-2.858003784,1.63042357,30,0.905189677,0,1
11.40068464,-3.28542519,1.312383454,30,0.905189677,0,1
11.45749946,-2.857060598,1.188413596,30,0.905189677,0,1
11.40799201,-3.292922962,0.87591152,30,0.905189677,0,1
11.41968679,-2.849324954,0.75534233,30,0.905189677,0,1
11.45117673,-3.346517965,3.646504077,30,0.905189677,0,1
11.36819404,-2.859626363,3.444737898,30,0.905189677,0,1
11.53106076,-2.441242846,3.337284562,30,0.905189677,0,1
11.55399357,-1.997298213,3.199337232,30,0.905189677,0,1
11.43798882,-3.338547199,3.143699112,30,0.905189677,0,1
11.49634244,-2.891861481,2.999204928,30,0.905189677,0,1
11.50843503,-2.445478352,2.855696079,30,0.905189677,0,1
11.5266512,-2.005834476,2.720493621,30,0.905189677,0,1
11.42205391,-3.330218631,2.667504232,30,0.905189677,0,1
11.45277526,-2.883665516,2.5243495,30,0.905189677,0,1
11.46942557,-2.441583092,2.387473453,30,0.905189677,0,1
11.43545625,-3.33412625,2.210694114,30,0.905189677,0,1
11.41156046,-2.874982619,2.065301057,30,0.905189677,0,1
11.46855884,-2.444537071,1.942520306,30,0.905189677,0,1
11.45286321,-3.338550847,1.762239913,30,0.905189677,0,1
11.4764624,-2.895381206,1.631652618,30,0.905189677,0,1
11.40391046,-3.324280824,1.313922566,30,0.905189677,0,1
11.45446857,-2.893660305,1.189014411,30,0.905189677,0,1
11.36720162,-3.318962173,0.873557315,30,0.905189677,0,1
11.41669635,-2.885814148,0.755726601,30,0.905189677,0,1
11.45644686,-3.386242082,3.651473434,30,0.905189677,0,1
11.41143233,-2.90775658,3.460526691,30,0.905189677,0,1
11.53010218,-2.478023367,3.339191437,30,0.905189677,0,1
11.55826222,-2.034575573,3.202232823,30,0.905189677,0,1
11.43418406,-3.37553909,3.145484868,30,0.905189677,0,1
11.49587115,-2.929272693,3.001412445,30,0.905189677,0,1
11.50182814,-2.480979078,2.855932112,30,0.905189677,0,1
11.52140245,-2.041358199,2.720720119,30,0.905189677,0,1
11.42769345,-3.369937413,2.671223323,30,0.905189677,0,1
11.45714015,-2.92217209,2.527275613,30,0.905189677,0,1
11.46667056,-2.477794029,2.388470998,30,0.905189677,0,1
11.4280028,-3.370028485,2.211241523,30,0.905189677,0,1
11.41891026,-2.914119549,2.068239566,30,0.905189677,0,1
11.47643329,-2.483048635,1.945135281,30,0.905189677,0,1
11.45015791,-3.375910003,1.763408999,30,0.905189677,0,1
11.47808236,-2.933274905,1.633154774,30,0.905189677,0,1
11.451883,-2.48401444,1.501550336,30,0.905189677,0,1
11.40223765,-3.361781678,1.314912121,30,0.905189677,0,1
11.46577944,-2.933968239,1.191117263,30,0.905189677,0,1
11.41842319,-2.923549189,0.756431068,30,0.905189677,0,1
11.46707793,-3.427673417,3.658196361,30,0.905189677,0,1
11.44704921,-2.954260876,3.474059806,30,0.905189677,0,1
11.54030674,-2.51728158,3.344367741,30,0.905189677,0,1
11.55861356,-2.071217545,3.204075325,30,0.905189677,0,1
11.43303945,-3.413368931,3.148035947,30,0.905189677,0,1
11.49058513,-2.965496683,3.002393538,30,0.905189677,0,1
11.50460484,-2.518540506,2.858526584,30,0.905189677,0,1
11.51412659,-2.076522865,2.72049362,30,0.905189677,0,1
11.40982052,-3.402750318,2.669473329,30,0.905189677,0,1
11.44812156,-2.957308247,2.527275614,30,0.905189677,0,1
11.46954358,-2.515270544,2.390665404,30,0.905189677,0,1
11.41760956,-3.405073045,2.211241523,30,0.905189677,0,1
11.42231319,-2.952342728,2.070486662,30,0.905189677,0,1
11.47936144,-2.520573679,1.946932958,30,0.905189677,0,1
11.46344708,-3.418089658,1.767062287,30,0.905189677,0,1
11.48916889,-2.973688083,1.636022592,30,0.905189677,0,1
11.49167428,-2.529585191,1.507778187,30,0.905189677,0,1
11.41568288,-3.403847693,1.317660611,30,0.905189677,0,1
11.465392,-2.971377587,1.192018485,30,0.905189677,0,1
11.42582195,-2.962825002,0.757519866,30,0.905189677,0,1
11.38053196,-2.957441297,0.324337751,30,0.905189677,0,1
11.46291594,-3.464774506,3.660242469,30,0.905189677,0,1
11.44535775,-2.991306967,3.476315246,30,0.905189677,0,1
11.53065045,-2.552259037,3.343822953,30,0.905189677,0,1
11.55789908,-2.10770741,3.205654846,30,0.905189677,0,1
11.42991824,-3.450664626,3.150076809,30,0.905189677,0,1
11.47486724,-2.99901949,3.000676449,30,0.905189677,0,1
11.49682379,-2.553824375,2.858526584,30,0.905189677,0,1
11.51919836,-2.113947745,2.723211355,30,0.905189677,0,1
11.41053793,-3.441119961,2.672098556,30,0.905189677,0,1
11.43899464,-2.992416849,2.527275614,30,0.905189677,0,1
11.46368516,-2.550872429,2.391064514,30,0.905189677,0,1
11.41746393,-3.44320862,2.213248769,30,0.905189677,0,1
11.42940056,-2.991611957,2.073425408,30,0.905189677,0,1
11.46290752,-2.553849209,1.945462035,30,0.905189677,0,1
11.46427211,-3.456669832,1.768815974,30,0.905189677,0,1
11.48286652,-3.009675847,1.636432314,30,0.905189677,0,1
11.49160334,-2.566558871,1.50879504,30,0.905189677,0,1
11.40328297,-3.438280662,1.317440789,30,0.905189677,0,1
11.45622257,-3.006539003,1.192018485,30,0.905189677,0,1
11.42826106,-3.000906452,0.758288408,30,0.905189677,0,1
11.37623856,-2.993614238,0.324475617,30,0.905189677,0,1
11.45497584,-3.500764476,3.661119373,30,0.905189677,0,1
11.44540139,-3.028861234,3.479134546,30,0.905189677,0,1
11.53027665,-2.589309123,3.346002339,30,0.905189677,0,1
11.5779379,-2.148084454,3.21302532,30,0.905189677,0,1
11.42760132,-3.488255405,3.15237278,30,0.905189677,0,1
11.48154485,-3.038425865,3.004846151,30,0.905189677,0,1
11.48893537,-2.589083989,2.858526586,30,0.905189677,0,1
11.52031849,-2.150708162,2.7250231,30,0.905189677,0,1
11.37379347,-3.468141993,2.665972869,30,0.905189677,0,1
11.44204938,-3.030752085,2.529992871,30,0.905189677,0,1
11.46154074,-2.587325293,2.392261614,30,0.905189677,0,1
11.44323154,-2.144378445,2.256098767,30,0.905189677,0,1
11.41248926,-3.479941266,2.214343587,30,0.905189677,0,1
11.43635385,-3.030952348,2.076363918,30,0.905189677,0,1
11.45213122,-2.588352421,1.944971844,30,0.905189677,0,1
11.4602376,-3.493844932,1.76983891,30,0.905189677,0,1
11.48219695,-3.047177451,1.637661363,30,0.905189677,0,1
11.49431659,-2.604213306,1.510193127,30,0.905189677,0,1
11.39268113,-3.473249286,1.317440789,30,0.905189677,0,1
11.44598258,-3.041416343,1.191918349,30,0.905189677,0,1
11.42189435,-3.036723047,0.758480514,30,0.905189677,0,1
11.44418172,-3.535891526,3.661119373,30,0.905189677,0,1
11.44346936,-3.065947355,3.481390223,30,0.905189677,0,1
11.55229835,-2.631509822,3.354720112,30,0.905189677,0,1
11.57887691,-2.185025901,3.215131269,30,0.905189677,0,1
11.43624819,-3.529286008,3.157730046,30,0.905189677,0,1
11.48902487,-3.078152544,3.009261186,30,0.905189677,0,1
11.48093766,-2.624319343,2.858526584,30,0.905189677,0,1
11.52323479,-2.187858646,2.727288073,30,0.905189677,0,1
11.39480389,-3.512793574,2.673411053,30,0.905189677,0,1
11.43741979,-3.067108082,2.531038096,30,0.905189677,0,1
11.46501099,-2.625100971,2.394655576,30,0.905189677,0,1
11.43756287,-2.179659627,2.256289024,30,0.905189677,0,1
11.40739671,-3.516675748,2.215438405,30,0.905189677,0,1
11.41653694,-3.063216594,2.074462529,30,0.905189677,0,1
11.45279084,-2.625458758,1.946442649,30,0.905189677,0,1
11.46553613,-3.533941544,1.772323231,30,0.905189677,0,1
11.48427437,-3.085474533,1.639300132,30,0.905189677,0,1
11.50367354,-2.643463782,1.512480874,30,0.905189677,0,1
11.39811857,-3.513162165,1.319309752,30,0.905189677,0,1
11.44332375,-3.078327274,1.1926193,30,0.905189677,0,1
11.4183061,-3.073306994,0.758864786,30,0.905189677,0,1
11.44149608,-3.573550986,3.663750086,30,0.905189677,0,1
11.44604762,-3.104305792,3.485055434,30,0.905189677,0,1
11.54979573,-2.66823888,3.356354711,30,0.905189677,0,1
11.581593,-2.222357173,3.217763647,30,0.905189677,0,1
11.436443,-3.567810757,3.160791341,30,0.905189677,0,1
11.47484828,-3.112117001,3.00803476,30,0.905189677,0,1
11.48229969,-2.661724614,2.860885262,30,0.905189677,0,1
11.52029402,-2.223939603,2.728193828,30,0.905189677,0,1
11.37838391,-3.54599384,2.672098558,30,0.905189677,0,1
11.43456251,-3.103976325,2.53250127,30,0.905189677,0,1
11.4607216,-2.661149376,2.395453564,30,0.905189677,0,1
11.43564065,-2.215673016,2.257240077,30,0.905189677,0,1
11.39937008,-3.552534211,2.215985815,30,0.905189677,0,1
11.43179847,-3.104939979,2.07895672,30,0.905189677,0,1
11.44756574,-2.661253152,1.946932958,30,0.905189677,0,1
11.48108513,-3.577340663,1.77641497,30,0.905189677,0,1
11.47379801,-3.120433168,1.639163518,30,0.905189677,0,1
11.49647512,-2.678969019,1.51260795,30,0.905189677,0,1
11.39677673,-3.551071314,1.32040922,30,0.905189677,0,1
11.43862636,-3.114727405,1.19311998,30,0.905189677,0,1
11.40593491,-3.107536211,0.758672679,30,0.905189677,0,1
11.43047852,-3.608636161,3.663750085,30,0.905189677,0,1
11.45497389,-3.144486577,3.490694035,30,0.905189677,0,1
11.54155522,-2.703660519,3.35635471,30,0.905189677,0,1
11.55957021,-2.254923192,3.213551746,30,0.905189677,0,1
11.42359856,-3.602299006,3.160281124,30,0.905189677,0,1
11.46524682,-3.147306811,3.008034761,30,0.905189677,0,1
11.47313354,-2.696716921,2.860649465,30,0.905189677,0,1
11.51246035,-2.259085265,2.727967329,30,0.905189677,0,1
11.39071853,-3.58821508,2.67756788,30,0.905189677,0,1
11.43064417,-3.140596973,2.533755354,30,0.905189677,0,1
11.45536448,-2.696971359,2.39605223,30,0.905189677,0,1
11.43456855,-2.251884795,2.258381624,30,0.905189677,0,1
11.39216875,-3.588672036,2.216715616,30,0.905189677,0,1
11.429817,-3.142086097,2.080339549,30,0.905189677,0,1
11.45951195,-2.701114561,1.950364993,30,0.905189677,0,1
11.48043539,-3.615816378,1.778022389,30,0.905189677,0,1
11.46799123,-3.156671285,1.639709854,30,0.905189677,0,1
11.49689029,-2.716279877,1.513751883,30,0.905189677,0,1
11.4009971,-3.590796676,1.322168273,30,0.905189677,0,1
11.4386081,-3.152449456,1.194121337,30,0.905189677,0,1
11.40404406,-3.144636834,0.759184982,30,0.905189677,0,1
11.42208677,-3.644559546,3.664626989,30,0.905189677,0,1
11.46468539,-3.185008417,3.496614919,30,0.905189677,0,1
11.49950542,-2.731053007,3.346547125,30,0.905189677,0,1
11.5488126,-2.289626417,3.212498889,30,0.905189677,0,1
11.43552426,-3.644669548,3.16665882,30,0.905189677,0,1
11.44899862,-3.180650196,3.006317908,30,0.905189677,0,1
11.46196983,-2.731227695,2.859941837,30,0.905189677,0,1
11.50261005,-2.293823018,2.727288073,30,0.905189677,0,1
11.39918159,-3.629361227,2.682161968,30,0.905189677,0,1
11.42755018,-3.177484775,2.535218528,30,0.905189677,0,1
11.44703611,-2.732103433,2.39605223,30,0.905189677,0,1
11.46515026,-2.294468342,2.265801211,30,0.905189677,0,1
11.40265368,-3.630466522,2.220912735,30,0.905189677,0,1
11.42486713,-3.178457478,2.081203815,30,0.905189677,0,1
11.44925226,-2.735800466,1.950038121,30,0.905189677,0,1
11.46928799,-3.651020696,1.778022389,30,0.905189677,0,1
11.46588702,-3.193966443,1.640802288,30,0.905189677,0,1
11.49236107,-2.7524631,1.51426031,30,0.905189677,0,1
11.39182064,-3.62636062,1.322388212,30,0.905189677,0,1
11.43559189,-3.189398929,1.194822288,30,0.905189677,0,1
11.40107119,-3.181486775,0.759633328,30,0.905189677,0,1
11.40539075,-3.677823784,3.662873182,30,0.905189677,0,1
11.47056156,-3.224580525,3.501407848,30,0.905189677,0,1
11.47516954,-2.762492007,3.341915842,30,0.905189677,0,1
11.54740806,-2.326190048,3.214078175,30,0.905189677,0,1
11.42889085,-3.681218324,3.167934361,30,0.905189677,0,1
11.4783841,-3.226779615,3.016619261,30,0.905189677,0,1
11.45353687,-2.76637966,2.859941838,30,0.905189677,0,1
11.50983759,-2.332002853,2.730685298,30,0.905189677,0,1
11.41214445,-3.672087319,2.687850159,30,0.905189677,0,1
11.41868875,-3.2127939,2.535427619,30,0.905189677,0,1
11.43193417,-2.765596707,2.394655577,30,0.905189677,0,1
11.45805652,-2.329632095,2.26580121,30,0.905189677,0,1
11.41111623,-3.671756458,2.224744599,30,0.905189677,0,1
11.42169911,-3.215361863,2.082414026,30,0.905189677,0,1
11.45135163,-2.773467877,1.951835797,30,0.905189677,0,1
11.46368372,-3.68800857,1.778899292,30,0.905189677,0,1
11.46938317,-3.232890855,1.642714167,30,0.905189677,0,1
11.49157352,-2.789580057,1.515277046,30,0.905189677,0,1
11.40618887,-3.669511951,1.325356644,30,0.905189677,0,1
11.44681921,-3.230412862,1.197025275,30,0.905189677,0,1
11.39125707,-3.216449776,0.759633328,30,0.905189677,0,1
11.39405375,-3.712797895,3.662873182,30,0.905189677,0,1
11.47168878,-3.262906308,3.504791009,30,0.905189677,0,1
11.44607614,-2.792666757,3.33592224,30,0.905189677,0,1
11.5732971,-2.368375621,3.223291383,30,0.905189677,0,1
11.42581786,-3.718957702,3.170230331,30,0.905189677,0,1
11.4469837,-3.255879407,3.010978038,30,0.905189677,0,1
11.4497153,-2.802660858,2.861121293,30,0.905189677,0,1
11.48259496,-2.363180369,2.725929088,30,0.905189677,0,1
